,Brand,Product Type,Product Name,Description,Price,Sales Price,Color,Material,Product URL,Picture URL,Timestamp,Gender,New Arrival
0,Kowtow,none,OTTI JUMPER,"A high neck jumper featuring an all over check pattern. Made from organic cotton and knitted in a single jersey stitch, the Otti Jumper has an oversized fit and is finished with a contrast rib at the neckline, hem and cuffs. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer",US$ 269,,INDIGO CHECK,"['single-jersey', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/otti-jumper-indigo-check,//cdn.shopify.com/s/files/1/2182/6091/products/otti_jumper-indigo_check-lookbook-0062_grande.jpg?v=1646806694,2022-03-15 21:53:47.949628,unisex,True
1,Kowtow,none,COMPOSURE CARDIGAN,"A wrap cardigan with a relaxed fit and raglan sleeves, made from organic cotton and knitted in a tuck stitch. The Composure Cardigan is cropped in length and fastens at the back with narrow ties.",US$ 189,,PRIMARY RED,"['tuck-stitch', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/composure-cardigan-primary-red,//cdn.shopify.com/s/files/1/2182/6091/products/composure_cardigan-primary_red-lookbook-0017_grande.jpg?v=1646806296,2022-03-15 21:53:48.610373,unisex,True
2,Kowtow,none,ESCAPE CREW,"A crew neck jumper made from organic cotton and knitted in seed stitch. It has a standard fit through the body and is finished with a narrow rib at the neckline, hem and cuffs.",US$ 189,,PRIMARY RED,"['seed-stitch', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/escape-crew-primary-red,//cdn.shopify.com/s/files/1/2182/6091/products/escape_crew-primary_red-lookbook-0012_grande.jpg?v=1646806317,2022-03-15 21:53:48.866594,unisex,True
3,Kowtow,none,TRIANGLE SKIRT,"An a-line panelled skirt featuring contrast topstitch detailing, made from mid-weight organic cotton denim. The skirt features side seam pockets, and is finished with a comfortable elastic waistband for a relaxed fit.",US$ 255,,INDIGO DENIM,"['12.5oz', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/triangle-skirt-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/triangle_skirt-indigo_denim-lookbook-0045_grande.jpg?v=1646806595,2022-03-15 21:53:49.141856,unisex,True
4,Kowtow,none,BALLOON JEANS,"Mid-rise jeans with a curved balloon leg that tapers towards the ankle, made from a mid-weight organic cotton denim. The jeans feature elastic at the waistband, and have a relaxed fit. They have front and back pockets, and are fastened by a concealed front fly with nickel-free tacks.",US$ 225,,INDIGO DENIM,"['12.5oz', 'fairganic', 'nickel-free', 'seed-to-garment""']",https://us.kowtowclothing.com/products/balloon-jeans-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/balloon_jeans-indigo_denim-lookbook-0011_grande.jpg?v=1646953358,2022-03-15 21:53:49.410767,unisex,False
5,Kowtow,none,LOTTE DRESS,"A statement shirt dress made from organic cotton poplin, printed in our signature math grid inspired print. It features a frill sleeve, and a rounded collar finished in a contrast red binding. The dress has side seam pockets and fastens at the front with agoya shell buttons.",US$ 299,,MATH GRID,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/lotte-dress-math-grid,//cdn.shopify.com/s/files/1/2182/6091/products/lotte_dress-math_paper-lookbook-0055_grande.jpg?v=1646951016,2022-03-15 21:53:49.738920,unisex,True
6,Kowtow,none,JULES SHIRT,"A long sleeve shirt with an a-line shape, made from organic cotton poplin. The shirt features a large round collar with ruffle detailing, and full gathered sleeves that finish in a narrow button cuff.",US$ 225,,MATH GRID,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/jules-shirt-math-grid,//cdn.shopify.com/s/files/1/2182/6091/products/jules_shirt-math_paper-lookbook-0058_grande.jpg?v=1646953234,2022-03-15 21:53:50.010904,unisex,True
7,Kowtow,none,PHOEBE DRESS,"An oversized shirt dress made from organic cotton poplin, printed in our signature math grid inspired print. The Phoebe Dress has a gathered waistline and fastens at the front with agoya shell buttons in a concealed button placket.",US$ 259,,MATH GRID,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/phoebe-dress-math-grid,//cdn.shopify.com/s/files/1/2182/6091/products/phoebe_dress-math_paper-lookbook-0045_grande.jpg?v=1646955126,2022-03-15 21:53:50.294947,unisex,True
8,Kowtow,none,UNISEX WORKSHOP JACKET,"A unisex denim jacket featuring oversized patch pockets, finished with a contrast topstitching. It has a relaxed, boxy fit and fastens at the front with nickel-free metal tacks.",US$ 269,,EARTH DENIM,"['11oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/workshop-jacket-earth-denim,//cdn.shopify.com/s/files/1/2182/6091/products/workshop_jacket-earth_denim-lookbook-0044_grande.jpg?v=1646806610,2022-03-15 21:53:50.582934,unisex,True
9,Kowtow,none,SAILOR JEANS,"High-rise jeans with a straight wide leg, made from a mid-weight organic cotton denim. The jeans have front and back pockets, and are fastened with nickel-free tacks.",US$ 225,,EARTH DENIM,"['11oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/sailor-jeans-earth-denim,//cdn.shopify.com/s/files/1/2182/6091/products/sailor_jeans-earth_denim-lookbook-0012_grande.jpg?v=1646806551,2022-03-15 21:53:50.884130,unisex,True
10,Kowtow,none,TRIANGLE SKIRT,"An a-line panelled skirt featuring contrast topstitch detailing, made from mid-weight organic cotton denim. The skirt features side seam pockets, and is finished with a comfortable elastic waistband for a relaxed fit.",US$ 255,,EARTH DENIM,"['11oz', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/triangle-skirt-earth-denim,//cdn.shopify.com/s/files/1/2182/6091/products/triangle_skirt-earth_denim-lookbook-0007_grande.jpg?v=1646806586,2022-03-15 21:53:51.161656,unisex,True
11,Kowtow,none,KIKI DRESS,"A statement dress featuring cut out detailing at the shoulders and finished with a frill trim. Made from lightweight organic cotton voile, the Kiki Dress has a gathered waist and relaxed off the body fit. It is finished with side seam pockets and fastens at the back neck with a single shell button.",US$ 269,,RED,"['voile', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/kiki-dress-red,//cdn.shopify.com/s/files/1/2182/6091/products/kiki_dress-red-lookbook-0033_grande.jpg?v=1646806506,2022-03-15 21:53:51.444202,unisex,True
12,Kowtow,none,KIKI TOP,"A statement top featuring a frill trim at the neckline and sleeves, made from lightweight organic cotton voile. The Kiki Top has a standard fit across the bust, which flows into a more a-line shape through the body. It fastens at the back neck with a single shell button.",US$ 155,,RED,"['voile', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/kiki-top-red,//cdn.shopify.com/s/files/1/2182/6091/products/kiki_top-red-lookbook-0003_grande.jpg?v=1646806515,2022-03-15 21:53:51.777373,unisex,True
13,Kowtow,none,THEORY DRESS,"A tiered, v-neck dress with a relaxed, off the body fit, featuring gathers at the waist seams and sleeves. Made from a lightweight organic cotton voile.",US$ 275,,RED,"['voile', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/theory-dress-red,//cdn.shopify.com/s/files/1/2182/6091/products/theory_dress-red-lookbook-0004_grande.jpg?v=1646806543,2022-03-15 21:53:52.045455,unisex,True
14,Kowtow,none,COMPOSURE CARDIGAN,"A wrap cardigan with a relaxed fit and raglan sleeves, made from organic cotton and knitted in a tuck stitch. The Composure Cardigan is cropped in length and fastens at the back with narrow ties.",US$ 189,,PRIMARY BLUE,"['tuck-stitch', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/composure-cardigan-primary-blue,//cdn.shopify.com/s/files/1/2182/6091/products/composure_cardigan-primary_blue-lookbook-0003_grande.jpg?v=1646806286,2022-03-15 21:53:52.358412,unisex,True
15,Kowtow,none,ESCAPE CREW,"A crew neck jumper made from organic cotton and knitted in seed stitch. It has a standard fit through the body and is finished with a narrow rib at the neckline, hem and cuffs.",US$ 189,,PRIMARY BLUE,"['seed-stitch', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/escape-crew-primary-blue,//cdn.shopify.com/s/files/1/2182/6091/products/escape_crew-primary_blue-lookbook-0040_grande.jpg?v=1646806307,2022-03-15 21:53:52.660631,unisex,True
16,Kowtow,none,CABLE SWEATER,"A cable knit sweater with raglan sleeves, made from organic cotton. The sweater has an oversized, boxy fit and is finished with wide ribbing at the neckband, hem and cuffs. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as o",US$ 225,,MARLE,"['cable-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/cable-sweater-marle,//cdn.shopify.com/s/files/1/2182/6091/products/cable_sweater-marle-lookbook-0040_grande.jpg?v=1646806638,2022-03-15 21:53:52.938952,unisex,True
17,Kowtow,none,APRON DRESS,"An apron style dress with a pleated skirt and a cross over back, made from organic cotton canvas with a soft, peached finish. It features side seam pockets, and fastens at the side waist with nickel-free tacks. A versatile dress that can be worn on its own, or layered over your favourite shirt or tee.",US$ 269,,BLACK,"['peached-canvas', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/apron-dress-black,//cdn.shopify.com/s/files/1/2182/6091/products/apron_dress-black-lookbook-0065_grande.jpg?v=1646806489,2022-03-15 21:53:53.224646,unisex,True
18,Kowtow,none,CABLE SWEATER,"A cable knit sweater with raglan sleeves, made from organic cotton. The sweater has an oversized, boxy fit and is finished with wide ribbing at the neckband, hem and cuffs. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as o",US$ 225,,LEAF,"['cable-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/cable-sweater-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/cable_sweater-leaf-lookbook-0043_grande.jpg?v=1646806628,2022-03-15 21:53:53.488916,unisex,True
19,Kowtow,none,HENRI CREW,"A crew neck jumper with an oversized fit, made from organic cotton and knitted in a fashioned rib. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as our knits will often grow with wear.",US$ 199,,LEAF,"['rib-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-crew-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/henri_crew-leaf-lookbook-0005_grande.jpg?v=1646806665,2022-03-15 21:53:53.805244,unisex,True
20,Kowtow,none,HENRI ROLL NECK JUMPER,"A roll neck jumper made from organic cotton and knitted in a fashioned rib. The jumper has an oversized fit and is designed to sit low on the hip. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as our knits will often grow w",US$ 229,,LEAF,"['rib-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-roll-neck-jumper-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/henri_roll_neck_jumper-leaf-lookbook-0019_grande.jpg?v=1646806685,2022-03-15 21:53:54.337933,unisex,True
21,Kowtow,none,PAINTER JACKET,"A boxy denim jacket with front patch pockets, made from mid-weight organic cotton denim. The Painter Jacket features contrast top stitching at the seams, and fastens at the front with nickel-free metal tacks.",US$ 229,,WORKWEAR BLUE DENIM,"['11oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/painter-jacket-workwear-blue-denim,//cdn.shopify.com/s/files/1/2182/6091/products/painter_jacket-workwear_blue_denim-lookbook-0020_grande.jpg?v=1646949472,2022-03-15 21:53:54.638393,unisex,True
22,Kowtow,none,HENRI CREW,"A crew neck jumper with an oversized fit, made from organic cotton and knitted in a fashioned rib. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as our knits will often grow with wear.",US$ 199,,INDIGO,"['rib-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-crew-indigo,//cdn.shopify.com/s/files/1/2182/6091/products/henri_crew-indigo-lookbook-0003_grande.jpg?v=1646806655,2022-03-15 21:53:54.908472,unisex,True
23,Kowtow,none,HENRI ROLL NECK JUMPER,"A roll neck jumper made from organic cotton and knitted in a fashioned rib. The jumper has an oversized fit and is designed to sit low on the hip. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as our knits will often grow w",US$ 229,,INDIGO,"['rib-knit', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/henri-roll-neck-jumper-indigo,//cdn.shopify.com/s/files/1/2182/6091/products/henri_roll_neck_jumper-indigo-lookbook-0006_grande.jpg?v=1646806675,2022-03-15 21:53:55.198835,unisex,True
24,Kowtow,none,UNISEX FISHERMAN CREW,"A unisex jumper made from organic cotton and knitted in a tuck stitch. The Fisherman Crew has an oversized fit, and is finished with ribbing at the neckline and cuffs. Our knitwear is designed for comfort, and has a generous, oversized fit. If you prefer a closer fit, we recommend taking one to two sizes down as our kn",US$ 215,,INDIGO,"['tuck-stitch', 'fairganic', 'knitwear', 'seed-to-garment']",https://us.kowtowclothing.com/products/fisherman-crew-indigo,//cdn.shopify.com/s/files/1/2182/6091/products/fisherman_crew-indigo-lookbook-0032_grande.jpg?v=1646806647,2022-03-15 21:53:55.468826,unisex,True
25,Kowtow,none,UNISEX WORKSHOP JACKET,"A unisex denim jacket featuring oversized patch pockets, finished with a contrast topstitching. It has a relaxed, boxy fit and fastens at the front with nickel-free metal tacks.",US$ 269,,INDIGO DENIM,"['12.5oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/workshop-jacket-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/workshop_jacket-indigo_denim-lookbook-0035_grande.jpg?v=1646806620,2022-03-15 21:53:56.101369,unisex,True
26,Kowtow,none,UNISEX STANDARD JEANS,"Unisex jeans with a tapered leg and an elasticated waistband for a relaxed fit. They feature front pleats, have both side seam and back patch pockets, and are fastened with nickel-free tacks in a concealed front fly .",US$ 225,,EARTH DENIM,"['11oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/standard-jeans-earth-denim,//cdn.shopify.com/s/files/1/2182/6091/products/standard_jeans-earth_denim-lookbook-0002_grande.jpg?v=1646806569,2022-03-15 21:53:56.385269,unisex,True
27,Kowtow,none,TOOL TOTE,"A functional tote bag made from mid-weight organic cotton denim with contrast topstitching. It features large outer pockets with nickel free fastenings, and also an internal pocket.",US$ 99,,EARTH DENIM,"['11oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/tool-tote-earth-denim,//cdn.shopify.com/s/files/1/2182/6091/products/tool_tote-earth_denim-lookbook-0006_grande.jpg?v=1646806576,2022-03-15 21:53:56.656161,unisex,True
28,Kowtow,none,CAP SLEEVE DRESS,"A cap sleeve t-shirt dress with a high neckline and an a-line fit through the body, made from mid-weight organic cotton jersey that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wea",US$ 129,,VIOLET,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-dress-violet,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_dress-violet-lookbook-0032_grande.jpg?v=1643169211,2022-03-15 21:53:56.913637,unisex,True
29,Kowtow,none,TANK TOP,"A sleeveless tank top with a slim fit through the body and finished with wide ribbing at the neckline and armholes. It is made from mid-weight organic cotton jersey, that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the",US$ 65,,VIOLET,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-tank-top-violet,//cdn.shopify.com/s/files/1/2182/6091/products/tank_top-violet-lookbook-0007_grande.jpg?v=1643169273,2022-03-15 21:53:57.191991,unisex,True
30,Kowtow,none,LONG SLEEVE TOP,"A long sleeve tee with a classic fit and a ribbed crew neck, made from a mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better fut",US$ 99,,VIOLET,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-long-sleeve-top-violet,//cdn.shopify.com/s/files/1/2182/6091/products/long_sleeve_top-violet-lookbook-0010_grande.jpg?v=1643169245,2022-03-15 21:53:57.617728,unisex,True
31,Kowtow,none,OVERSIZED BOXY TEE,"A short sleeve tee with a very oversized fit, finished with a classic ribbed crew neck. The tee is made from mid-weight organic cotton jersey that is digitally printed in our limited edition Gouache Print, inspired by the colours of an artists palette. Please note that each individual tee is unique and the print placem",US$ 99,,GOUACHE PRINT,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-oversized-boxy-tee-gouache-print,//cdn.shopify.com/s/files/1/2182/6091/products/oversized_boxy_tee-gouache_print-lookbook-0041_e8c99bad-fa90-49b3-908b-1f1f54d3092f_grande.jpg?v=1643169254,2022-03-15 21:53:57.903542,unisex,True
32,Kowtow,none,COMPOSURE CARDIGAN,"A wrap cardigan with a relaxed fit and raglan sleeves, made from organic cotton and knitted in a tuck stitch. The cardigan is cropped in length and fastens at the back with narrow ties.",US$ 189,,BLACK,"['tuck-stitch', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/composure-cardigan-black,//cdn.shopify.com/s/files/1/2182/6091/products/composure_cardigan-black-lookbook-00321_grande.jpg?v=1643169368,2022-03-15 21:53:58.237448,unisex,True
33,Kowtow,none,ESCAPE CREW,"A crew neck jumper made from organic cotton and knitted in seed stitch. It has a standard fit through the body and is finished with a narrow rib at the neckline, hem and cuffs.",US$ 189,,BLACK,"['seed-stitch', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/escape-crew-black,//cdn.shopify.com/s/files/1/2182/6091/products/escape_crew-black-lookbook-0038_grande.jpg?v=1643169377,2022-03-15 21:53:58.519473,unisex,True
34,Kowtow,none,SOLAR DRESS,"A sleeveless, ribbed knit dress that is fitted through the body and flares towards the hem. Made from a fine, organic cotton stretch knit, the dress has a comfortable close fit.",US$ 205,,BLACK,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/solar-dress-black,//cdn.shopify.com/s/files/1/2182/6091/products/solar_dress-black-lookbook-0045_grande.jpg?v=1643169438,2022-03-15 21:53:58.801770,unisex,True
35,Kowtow,none,ELEMENT KNIT TOP,"A long sleeve rib knit top with a close fit through the body, and delicate finishings at the hemline and cuffs, made from organic cotton.",US$ 179,,BLACK,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/element-knit-top-black,//cdn.shopify.com/s/files/1/2182/6091/products/element_knit_top-black-lookbook-0039_grande.jpg?v=1643169386,2022-03-15 21:53:59.599444,unisex,True
36,Kowtow,none,KNITTED POLO,"An oversized polo top knitted in a net like pointelle stitch with a sheer appearance. It features splits at the side seams and is finished with a ribbed collar, hem and cuffs.",US$ 189,,BLACK,"['pointelle', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/knitted-polo-black,//cdn.shopify.com/s/files/1/2182/6091/products/knitted_polo-black-lookbook-0035_grande.jpg?v=1643169402,2022-03-15 21:53:59.882217,unisex,True
37,Kowtow,none,MILA KNIT VEST,"A button-up vest knitted in a fine, organic cotton rib knit. It has a v-neckline that is finished with a contrast ribbing. The vest can be worn on its own, or layered over your favourite shirt or tee.",US$ 139,,BLACK,"['rib-knit', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/mila-knit-vest-black,//cdn.shopify.com/s/files/1/2182/6091/products/mila_knit_vest-black-lookbook-0036_grande.jpg?v=1643169420,2022-03-15 21:54:00.168520,unisex,True
38,Kowtow,none,IDA JUMPSUIT,"A close fitting jumpsuit with a high cut neckline and a crossover back, made from peached organic cotton canvas with a soft finish. It has both side seam, and back patch pockets, and fastens at the sides with nickel free tacks.",US$ 255,,BLACK,"['peached-canvas', 'fairganic', 'interlining', 'seed-to-garment']",https://us.kowtowclothing.com/products/ida-jumpsuit-black,//cdn.shopify.com/s/files/1/2182/6091/products/ida_jumpsuit-black-lookbook-0060_grande.jpg?v=1643169291,2022-03-15 21:54:00.885149,unisex,True
39,Kowtow,none,ELEMENT KNIT TOP,"A long sleeve rib knit top with a close fit through the body, and delicate finishings at the hemline and cuffs, made from organic cotton.",US$ 179,,MARLE,"['rib-knit', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/element-knit-top-marle,//cdn.shopify.com/s/files/1/2182/6091/products/element_knit_top-marle-lookbook-0003_grande.jpg?v=1643169394,2022-03-15 21:54:01.203807,unisex,True
40,Kowtow,none,KNITTED POLO,"An oversized polo top knitted in a net like pointelle stitch with a sheer appearance. It features splits at the side seams and is finished with a ribbed collar, hem and cuffs.",US$ 189,,MARLE,"['pointelle', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/knitted-polo-marle,//cdn.shopify.com/s/files/1/2182/6091/products/knitted_polo-marle-lookbook-0043_grande.jpg?v=1643169412,2022-03-15 21:54:01.725658,unisex,True
41,Kowtow,none,MILA KNIT VEST,"A button-up vest knitted in a fine, organic cotton rib knit. It has a v-neckline that is finished with a contrast ribbing. The vest can be worn on its own, or layered over your favourite shirt or tee.",US$ 139,,MARLE,"['rib-knit', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/mila-knit-vest-marle,//cdn.shopify.com/s/files/1/2182/6091/products/mila_knit_vest-marle-lookbook-0001_grande.jpg?v=1643169430,2022-03-15 21:54:02.000148,unisex,True
42,Kowtow,none,THEORY DRESS,"A tiered, v-neck dress with a relaxed off the body fit, featuring gathers at the waist seams and sleeves. Made from a lightweight organic cotton voile.",US$ 275,,WATERCOLOUR CHECK,"['voile', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/theory-dress-watercolour-check,//cdn.shopify.com/s/files/1/2182/6091/products/theory_dress-watercolour_check-lookbook-0013_grande.jpg?v=1643169318,2022-03-15 21:54:02.267682,unisex,True
43,Kowtow,none,KLEE DRESS,"A sleeveless dress with a curved, gather waist made from soft organic cotton voile. The dress has a relaxed, off the body fit and fastens at the back neck with a single agoya shell button.",US$ 229,,WATERCOLOUR CHECK,"['voile', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/klee-dress-watercolour-check,//cdn.shopify.com/s/files/1/2182/6091/products/klee_dress-watercolour_check-lookbook-0014_grande.jpg?v=1643169300,2022-03-15 21:54:02.561781,unisex,True
44,Kowtow,none,GOLDIE TOP,"A relaxed fit top featuring a full sleeve and gathered waistline, made from lightweight organic cotton voile. The top has a high cut neckline and fastens at the back neck with a single agoya shell button.",US$ 189,,WATERCOLOUR CHECK,"['voile', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/goldie-top-watercolour-check,//cdn.shopify.com/s/files/1/2182/6091/products/goldie_top-watercolour_check-lookbook-0073_grande.jpg?v=1643169282,2022-03-15 21:54:02.862958,unisex,True
45,Kowtow,none,TANK TOP,"A sleeveless tank top with a slim fit through the body and finished with wide ribbing at the neckline and armholes. It is made from mid-weight organic cotton jersey, that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the",US$ 65,,LEAF,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-tank-top-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/tank_top-leaf-lookbook-0006_grande.jpg?v=1643169264,2022-03-15 21:54:03.175479,unisex,True
46,Kowtow,none,LONG SLEEVE TOP,"A long sleeve tee with a classic fit and a ribbed crew neck, made from a mid-weight organic cotton jersey. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wearer are part of the movement towards a better fut",US$ 99,,LEAF,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-long-sleeve-top-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/long_sleeve_top-leaf-lookbook-0042_grande.jpg?v=1643169236,2022-03-15 21:54:03.438422,unisex,True
47,Kowtow,none,CAP SLEEVE DRESS,"A cap sleeve t-shirt dress with a high neckline and an a-line fit through the body, made from mid-weight organic cotton jersey that is soft and breathable. To indicate that this garment has been made with no harm to the planet, we have added a colourful ‘Building Block’ tag to the seam. A signifier that it, and its wea",US$ 129,,LEAF,"['190gsm', 'fairganic', 'seed-to-garment']",https://us.kowtowclothing.com/products/building-block-cap-sleeve-dress-leaf,//cdn.shopify.com/s/files/1/2182/6091/products/cap_sleeve_dress-leaf-lookbook-0023_grande.jpg?v=1643169203,2022-03-15 21:54:03.697445,unisex,True
48,Kowtow,none,OUTLINE SHORTS,"A mid-rise denim short that finishes above the knee, featuring elastic at the waistband for a comfortable fit. The shorts have front pleats, both side seam and back patch pockets, and are fastened with nickel-free tacks in a concealed front fly .",US$ 179,,INDIGO DENIM,"['12.5oz', 'fairganic', 'elastic', 'interlining', 'seed-to-garment']",https://us.kowtowclothing.com/products/outline-shorts-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/outline_shorts-indigo_denim-lookbook-0030_grande.jpg?v=1643169336,2022-03-15 21:54:03.971195,unisex,True
49,Kowtow,none,SAILOR JEANS,"High-rise jeans with a straight wide leg, made from a mid-weight organic cotton denim. The jeans have front and back pockets, and are fastened with nickel-free tacks.",US$ 225,,INDIGO DENIM,"['12.5oz', 'fairganic', 'nickel-free', 'seed-to-garment']",https://us.kowtowclothing.com/products/sailor-jeans-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/sailor_jeans-indigo_denim-lookbook-0002_grande.jpg?v=1643245277,2022-03-15 21:54:04.421600,unisex,True
50,Kowtow,none,BARREL JEANS,"Mid-rise jeans with a straight leg, made from a mid-weight organic cotton denim. The jeans have front and back pockets, and are fastened by a concealed front fly with nickel-free tacks.",US$ 225,,INDIGO DENIM,"['12.5oz', 'fairganic', 'nickel-free', 'seed-to-garment""']",https://us.kowtowclothing.com/products/barrel-jeans-indigo-denim,//cdn.shopify.com/s/files/1/2182/6091/products/barrel_jeans-indigo_denim-lookbook-0012_grande.jpg?v=1643245288,2022-03-15 21:54:04.684164,unisex,True
51,Kowtow,none,PETAL SHIRT,"A short sleeve shirt with a flared fit through the body, and featuring a curved, oversized collar. Made from organic cotton poplin.",US$ 179,,WHITE,"['poplin', 'fairganic', 'agoya', 'interlining', 'seed-to-garment']",https://us.kowtowclothing.com/products/petal-shirt-white,//cdn.shopify.com/s/files/1/2182/6091/products/petal_shirt-white-lookbook-0027_grande.jpg?v=1643169309,2022-03-15 21:54:04.958507,unisex,True
52,Kowtow,none,EVERYDAY SHIRT,A classic long sleeve shirt made from organic cotton poplin. The shirt fastens with a concealed front button placket and is finished with a curved hem.,US$ 135,,WHITE,"['poplin', 'fairganic', 'agoya', 'seed-to-garment']",https://us.kowtowclothing.com/products/everyday-shirt-white,//cdn.shopify.com/s/files/1/2182/6091/products/everyday_shirt-white-lookbook-0011_grande.jpg?v=1643244054,2022-03-15 21:54:05.334153,unisex,True
